BatchId,EntryId,PartNo,PartName,TechId,TechName,ShiftId,ShiftName,TeamId,TeamName,EntryStartTime,EntryEndTime,TAGNAME,TAGDESCRIPTION,VALUE,MYTIME
1910HCc###001,1910HCc###001_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 9:04,2019/10/8 9:37,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,115.7889222,36:27.0
1910HCc###001,1910HCc###001_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 9:04,2019/10/8 9:37,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.13797351,36:25.0
1910HsxY##001,1910HsxY##001_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/8 8:56,2019/10/8 10:12,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19785925,10:45.0
1910HsxY##001,1910HsxY##001_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/8 8:56,2019/10/8 10:12,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,96.9304836,10:48.0
1910HCc###002,1910HCc###002_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 9:55,2019/10/8 10:30,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,305.8395886,28:33.0
1910HCc###002,1910HCc###002_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 9:55,2019/10/8 10:30,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19177304,28:36.0
1910HCc###002,1910HCc###002_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 10:41,2019/10/8 11:15,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.17504061,14:19.0
1910HCc###002,1910HCc###002_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 10:41,2019/10/8 11:15,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,8.31920156,14:17.0
1910HsxY##002,1910HsxY##002_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/8 10:40,2019/10/8 11:56,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,31.26380423,54:36.0
1910HsxY##002,1910HsxY##002_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/8 10:40,2019/10/8 11:56,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19914373,54:38.0
1910HCc###003,1910HCc###003_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 11:42,2019/10/8 12:15,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,112.2065013,14:08.0
1910HCc###003,1910HCc###003_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 11:42,2019/10/8 12:15,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.13445307,14:11.0
1910HCc###003,1910HCc###003_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 12:34,2019/10/8 13:09,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,7.04400265,08:02.0
1910HCc###003,1910HCc###003_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 12:34,2019/10/8 13:09,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.29978234,08:05.0
1910HsxY##003,1910HsxY##003_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/8 12:12,2019/10/8 13:29,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.16328406,27:29.0
1910HsxY##003,1910HsxY##003_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/8 12:12,2019/10/8 13:29,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,84.98156592,27:26.0
1910HCc###004,1910HCc###004_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 13:27,2019/10/8 14:01,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,268.1666004,59:28.0
1910HCc###004,1910HCc###004_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/8 13:27,2019/10/8 14:01,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14822465,59:31.0
1910HCc###004,1910HCc###004_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/8 14:24,2019/10/8 14:59,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,7.66185494,57:53.0
1910HCc###004,1910HCc###004_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/8 14:24,2019/10/8 14:59,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15303317,57:55.0
1910TG####001,1910TG####001_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 14:23,2019/10/8 15:22,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,4.81425575,21:00.0
1910TG####001,1910TG####001_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 14:23,2019/10/8 15:22,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.12488154,21:03.0
1910THJ###001,1910THJ###001_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/8 15:17,2019/10/8 15:57,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.22093475,55:28.0
1910THJ###001,1910THJ###001_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/8 15:17,2019/10/8 15:57,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,106.206346,55:26.0
1910TG####001,1910TG####001_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 15:54,2019/10/8 16:44,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,77.52470904,42:51.0
1910TG####001,1910TG####001_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 15:54,2019/10/8 16:44,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.1345012,42:53.0
1910THJ###001,1910THJ###001_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/8 16:16,2019/10/8 16:52,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,142.2826105,51:03.0
1910THJ###001,1910THJ###001_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/8 16:16,2019/10/8 16:52,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15963174,51:06.0
1910TSPA##001,1910TSPA##001_YP5X,451256000,泰山(平安)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 18:20,2019/10/8 20:08,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19633514,07:09.0
1910TSPA##001,1910TSPA##001_YP5X,451256000,泰山(平安)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 18:20,2019/10/8 20:08,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,47.85282679,07:06.0
1910HsxY##004,1910HsxY##004_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 20:21,2019/10/8 21:38,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.16426184,36:23.0
1910HsxY##004,1910HsxY##004_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/8 20:21,2019/10/8 21:38,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,45.02266472,36:20.0
1910TF####001,1910TF####001_YP3X,451216000,泰山(拂光)烟丝,LAC3,叶片加料-3K,3,晚班,3,丙班,2019/10/8 21:56,2019/10/8 22:52,T_LAC3_ADD_CstLiqdFlowStdDv,二次加料料液流量标准偏差,0.02833044,50:44.0
1910TF####001,1910TF####001_YP3X,451216000,泰山(拂光)烟丝,LAC3,叶片加料-3K,3,晚班,3,丙班,2019/10/8 21:56,2019/10/8 22:52,T_LAC3_BEL_TbcLeafFlowStdDv,二次加料烟叶流量标准偏差,3.192531,50:41.0
1910HsxY##005,1910HsxY##005_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/8 22:06,2019/10/8 23:31,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,90.73976445,29:39.0
1910HsxY##005,1910HsxY##005_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/8 22:06,2019/10/8 23:31,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14362811,29:41.0
1910THJ###002,1910THJ###002_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 0:03,2019/10/9 0:45,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,206.3568844,44:15.0
1910THJ###002,1910THJ###002_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 0:03,2019/10/9 0:45,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.88996237,44:17.0
1910HsxY##006,1910HsxY##006_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/8 23:45,2019/10/9 1:07,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.16357026,06:13.0
1910HsxY##006,1910HsxY##006_YP5X,455304000,红双喜(硬)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/8 23:45,2019/10/9 1:07,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,47.36475695,06:24.0
1910THJ###002,1910THJ###002_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 1:19,2019/10/9 1:56,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.18075497,55:19.0
1910THJ###002,1910THJ###002_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 1:19,2019/10/9 1:56,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,167.8828864,55:17.0
1910THJ###003,1910THJ###003_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 2:11,2019/10/9 2:53,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,8.50538886,52:50.0
1910THJ###003,1910THJ###003_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 2:11,2019/10/9 2:53,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.1843144,52:53.0
1910TG####002,1910TG####002_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/9 1:51,2019/10/9 2:56,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,28.76841881,55:17.0
1910TG####002,1910TG####002_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/9 1:51,2019/10/9 2:56,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14046747,55:29.0
1910THJ###003,1910THJ###003_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 3:03,2019/10/9 3:45,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,169.3241552,44:05.0
1910THJ###003,1910THJ###003_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 3:03,2019/10/9 3:45,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19028732,44:08.0
1910TG####002,1910TG####002_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/9 3:14,2019/10/9 4:13,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,61.83805079,11:23.0
1910TG####002,1910TG####002_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/9 3:14,2019/10/9 4:13,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15422032,11:26.0
1910TH####001,1910TH####001_YP9B,451211000,泰山(宏图)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 3:54,2019/10/9 4:28,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.1849281,26:31.0
1910TH####001,1910TH####001_YP9B,451211000,泰山(宏图)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 3:54,2019/10/9 4:28,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,264.8696001,26:28.0
1910TH####002,1910TH####002_YP9B,451211000,泰山(宏图)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 4:41,2019/10/9 5:17,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,9.04592402,15:41.0
1910TH####002,1910TH####002_YP9B,451211000,泰山(宏图)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 4:41,2019/10/9 5:17,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19311948,15:44.0
1910TG####003,1910TG####003_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/9 4:42,2019/10/9 5:35,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,5.71589665,33:50.0
1910TG####003,1910TG####003_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,3,晚班,3,丙班,2019/10/9 4:42,2019/10/9 5:35,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.17855594,33:53.0
1910THJ###004,1910THJ###004_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 5:28,2019/10/9 6:09,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14052764,08:08.0
1910THJ###004,1910THJ###004_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,3,晚班,3,丙班,2019/10/9 5:28,2019/10/9 6:09,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,178.3554469,08:05.0
1910THJ###004,1910THJ###004_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 6:42,2019/10/9 7:18,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,235.9760984,16:37.0
1910THJ###004,1910THJ###004_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 6:42,2019/10/9 7:18,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.23559565,16:39.0
1910TG####003,1910TG####003_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 6:29,2019/10/9 7:28,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,126.2532497,26:48.0
1910TG####003,1910TG####003_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 6:29,2019/10/9 7:28,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.13613283,26:51.0
1910THJ###005,1910THJ###005_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 7:33,2019/10/9 8:10,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.17803,08:53.0
1910THJ###005,1910THJ###005_YP9A,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 7:33,2019/10/9 8:10,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,187.7276779,08:50.0
1910THJ###005,1910THJ###005_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 8:23,2019/10/9 9:00,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.17157351,58:28.0
1910THJ###005,1910THJ###005_YP9B,451217000,泰山(红将军)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 8:23,2019/10/9 9:00,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,8.53803968,58:26.0
1910HCc###005,1910HCc###005_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 9:13,2019/10/9 9:47,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.19211793,45:38.0
1910HCc###005,1910HCc###005_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 9:13,2019/10/9 9:47,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,11.59746061,45:35.0
1910TH####001,1910TH####001_YP5A,451211000,泰山(宏图)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 9:17,2019/10/9 10:27,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14271618,25:42.0
1910TH####001,1910TH####001_YP5A,451211000,泰山(宏图)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 9:17,2019/10/9 10:27,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,44.51616201,25:39.0
1910HCc###005,1910HCc###005_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 10:00,2019/10/9 10:37,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15574082,36:08.0
1910HCc###005,1910HCc###005_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 10:00,2019/10/9 10:37,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,11.05079424,36:06.0
1910HCc###006,1910HCc###006_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 11:32,2019/10/9 12:05,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.17732039,04:11.0
1910HCc###006,1910HCc###006_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 11:32,2019/10/9 12:05,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,203.0900266,04:08.0
1910TH####002,1910TH####002_YP5A,451211000,泰山(宏图)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 11:22,2019/10/9 12:24,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,60.65142729,22:49.0
1910TH####002,1910TH####002_YP5A,451211000,泰山(宏图)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 11:22,2019/10/9 12:24,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15607248,22:52.0
1910HCc###006,1910HCc###006_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 12:21,2019/10/9 12:54,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,10.41933899,52:44.0
1910HCc###006,1910HCc###006_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,1,早班,1,甲班,2019/10/9 12:21,2019/10/9 12:54,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.16423448,52:47.0
1910TG####004,1910TG####004_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 12:41,2019/10/9 13:38,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,31.49325302,36:37.0
1910TG####004,1910TG####004_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,1,早班,1,甲班,2019/10/9 12:41,2019/10/9 13:38,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15083218,36:40.0
1910HCc###007,1910HCc###007_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 14:09,2019/10/9 14:44,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14747615,43:04.0
1910HCc###007,1910HCc###007_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 14:09,2019/10/9 14:44,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,309.7983975,43:01.0
1910TG####005,1910TG####005_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 14:15,2019/10/9 15:15,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,78.40207668,14:00.0
1910TG####005,1910TG####005_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 14:15,2019/10/9 15:15,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14100722,14:03.0
1910HCc###007,1910HCc###007_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 15:26,2019/10/9 16:03,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.17776436,01:41.0
1910HCc###007,1910HCc###007_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 15:26,2019/10/9 16:03,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,116.3011522,01:38.0
1910TG####004,1910TG####004_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 15:27,2019/10/9 16:16,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,41.10508063,14:15.0
1910TG####004,1910TG####004_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 15:27,2019/10/9 16:16,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15178695,14:18.0
1910HCc###008,1910HCc###008_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 16:13,2019/10/9 16:50,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,318.7045677,48:39.0
1910HCc###008,1910HCc###008_YP9A,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 16:13,2019/10/9 16:50,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.14459564,48:42.0
1910TG####005,1910TG####005_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 16:27,2019/10/9 17:15,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.1513423,13:53.0
1910TG####005,1910TG####005_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 16:27,2019/10/9 17:15,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,133.6620443,13:50.0
1910TG####006,1910TG####006_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 17:34,2019/10/9 18:21,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15991856,19:22.0
1910TG####006,1910TG####006_YP5B,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 17:34,2019/10/9 18:21,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,44.71172491,19:19.0
1910HCc###008,1910HCc###008_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 17:56,2019/10/9 18:31,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.15649944,29:50.0
1910HCc###008,1910HCc###008_YP9B,451101005,哈德门(纯香)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 17:56,2019/10/9 18:31,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,278.7187382,29:47.0
1910Tbx###001,1910Tbx###001_YP9X,456009000,泰山(白将细支)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 18:45,2019/10/9 19:33,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,253.4444993,31:33.0
1910Tbx###001,1910Tbx###001_YP9X,456009000,泰山(白将细支)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 18:45,2019/10/9 19:33,T_LAC9_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.21683897,31:36.0
1910TG####006,1910TG####006_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 18:47,2019/10/9 19:44,T_LAC5_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,89.03446646,42:24.0
1910TG####006,1910TG####006_YP5A,451212000,泰山(华贵)烟丝,LAC5,叶片加料-5K,2,中班,2,乙班,2019/10/9 18:47,2019/10/9 19:44,T_LAC5_ADD_CstLiqdFlowStdDv,润叶加料料液流量标准偏差,0.12966499,42:27.0
1910Tbx###002,1910Tbx###002_YP9X,456009000,泰山(白将细支)烟丝,LAC,叶片加料-9K,2,中班,2,乙班,2019/10/9 20:27,2019/10/9 21:15,T_LAC9_BEL_TbcLeafFlowStdDv,润叶加料烟叶流量标准偏差,6.91572574,13:57.0
