"KZS5\加权平均温度 Time;""KZS5\加权平均温度 ValueY"""
2019/12/31 15:44:58;30.0057888031006
2019/12/31 15:46:58;30.0231475830078
2019/12/31 15:48:58;30.0347232818604
2019/12/31 15:50:58;30.0347232818604
2019/12/31 15:52:58;30.0347232818604
2019/12/31 15:54:58;30.0347232818604
2019/12/31 15:56:58;30.0520839691162
2019/12/31 15:58:58;30.0462989807129
2019/12/31 16:00:58;30.0520839691162
2019/12/31 16:02:58;30.0520839691162
2019/12/31 16:04:58;30.075231552124
2019/12/31 16:06:58;30.0868072509766
2019/12/31 16:08:58;30.0868072509766
2019/12/31 16:10:58;30.0868072509766
2019/12/31 16:12:58;30.0983829498291
2019/12/31 16:14:58;30.0925941467285
2019/12/31 16:16:58;30.1099548339844
2019/12/31 16:18:58;30.1157417297363
2019/12/31 16:20:58;30.1157417297363
2019/12/31 16:22:58;30.1331062316895
2019/12/31 16:24:58;30.15625
2019/12/31 16:26:58;30.1620388031006
2019/12/31 16:28:58;30.1736106872559
2019/12/31 16:30:58;30.1967582702637
2019/12/31 16:32:58;30.2025451660156
2019/12/31 16:34:58;30.2256927490234
2019/12/31 16:36:58;30.2546272277832
2019/12/31 16:38:58;30.2719917297363
2019/12/31 16:40:58;30.2951393127441
2019/12/31 16:42:58;30.3182888031006
2019/12/31 16:44:58;30.3240756988525
2019/12/31 16:46:58;30.3356475830078
2019/12/31 16:48:58;30.3587951660156
2019/12/31 16:50:58;30.3761558532715
2019/12/31 16:52:58;30.393518447876
2019/12/31 16:54:58;30.393518447876
2019/12/31 16:56:58;30.4050941467285
2019/12/31 16:58:58;30.4166660308838
2019/12/31 17:00:58;30.4166660308838
2019/12/31 17:02:58;30.4224510192871
2019/12/31 17:04:58;30.4224548339844
2019/12/31 17:06:58;30.4224548339844
2019/12/31 17:08:58;30.4282417297363
2019/12/31 17:10:58;30.4282417297363
2019/12/31 17:12:58;30.4455986022949
2019/12/31 17:14:58;30.4340267181396
2019/12/31 17:16:58;30.4398136138916
2019/12/31 17:18:58;30.4455986022949
2019/12/31 17:20:58;30.4571743011475
2019/12/31 17:22:58;30.4571743011475
2019/12/31 17:24:58;30.474536895752
2019/12/31 17:26:58;30.4803218841553
2019/12/31 17:28:58;30.4918975830078
2019/12/31 17:30:58;30.5208320617676
2019/12/31 17:32:58;30.5324096679688
2019/12/31 17:34:58;30.549768447876
2019/12/31 17:36:58;30.5671272277832
2019/12/31 17:38:58;30.5844917297363
2019/12/31 17:40:58;30.6134281158447
2019/12/31 17:42:58;30.6076393127441
2019/12/31 17:44:58;30.6365756988525
2019/12/31 17:46:58;30.6539363861084
2019/12/31 17:48:58;30.6597232818604
2019/12/31 17:50:58;30.6655082702637
2019/12/31 17:52:58;30.6828708648682
