"室外温度 Time;""室外温度 ValueY"";""室外湿度 Time"";""室外湿度 ValueY"""
2020/4/1 16:02:46;16.5740737915039;2020/4/1 16:02:46;15.190972328186
2020/4/1 16:22:46;15.8506965637207;2020/4/1 16:22:46;14.6412029266357
2020/4/1 16:42:46;15.2719917297363;2020/4/1 16:42:46;13.0497674942017
2020/4/1 17:02:46;15.6481475830078;2020/4/1 17:02:46;13.9178247451782
2020/4/1 17:22:46;15.2141189575195;2020/4/1 17:22:46;13.0787029266357
2020/4/1 17:42:46;14.9826393127441;2020/4/1 17:42:46;13.1655101776123
2020/4/1 18:02:46;13.8541641235352;2020/4/1 18:02:46;36.71875
2020/4/1 18:22:46;13.3912048339844;2020/4/1 18:22:46;37.3263893127441
2020/4/1 18:42:46;12.8703689575195;2020/4/1 18:42:46;34.4328689575195
2020/4/1 19:02:46;12.4363441467285;2020/4/1 19:02:46;28.4722213745117
2020/4/1 19:22:46;12.6678237915039;2020/4/1 19:22:46;18.6342601776123
2020/4/1 19:42:46;12.8993034362793;2020/4/1 19:42:46;18.981481552124
2020/4/1 20:02:46;11.4236106872559;2020/4/1 20:02:46;18.2291679382324
2020/4/1 20:22:46;10.8159713745117;2020/4/1 20:22:46;20.1099529266357
2020/4/1 20:42:46;11.0185203552246;2020/4/1 20:42:46;22.4826393127441
2020/4/1 21:02:46;10.7291660308838;2020/4/1 21:02:46;22.3090267181396
2020/4/1 21:22:46;10.5844898223877;2020/4/1 21:22:46;21.875
2020/4/1 21:42:46;10.9606494903564;2020/4/1 21:42:46;21.2384262084961
2020/4/1 22:02:46;10.7291660308838;2020/4/1 22:02:46;20.862268447876
2020/4/1 22:22:46;10.8449058532715;2020/4/1 22:22:46;18.7789344787598
2020/4/1 22:42:46;11.7418994903564;2020/4/1 22:42:46;20.5729179382324
2020/4/1 23:02:46;12.2916641235352;2020/4/1 23:02:46;19.1261577606201
2020/4/1 23:22:46;12.03125;2020/4/1 23:22:46;20.5150470733643
2020/4/1 23:42:46;10.9895839691162;2020/4/1 23:42:46;19.1550922393799
2020/4/2 0:02:46;11.4525451660156;2020/4/2 0:02:46;21.325231552124
2020/4/2 0:22:46;11.5972213745117;2020/4/2 0:22:46;21.2962970733643
2020/4/2 0:42:46;11.1053237915039;2020/4/2 0:42:46;20.3993053436279
2020/4/2 1:02:46;11.0763893127441;2020/4/2 1:02:46;21.8171291351318
2020/4/2 1:22:46;11.1631946563721;2020/4/2 1:22:46;19.3865737915039
2020/4/2 1:42:46;10.9317150115967;2020/4/2 1:42:46;21.6724529266357
2020/4/2 2:02:46;10.6712951660156;2020/4/2 2:02:46;21.0358791351318
2020/4/2 2:22:46;11.0763893127441;2020/4/2 2:22:46;21.556713104248
2020/4/2 2:42:46;10.5844898223877;2020/4/2 2:42:46;22.5983791351318
2020/4/2 3:02:46;10.5266208648682;2020/4/2 3:02:46;23.8715267181396
2020/4/2 3:22:46;10.7291660308838;2020/4/2 3:22:46;23.4375
2020/4/2 3:42:46;11.0763893127441;2020/4/2 3:42:46;23.8425922393799
2020/4/2 4:02:46;11.1053237915039;2020/4/2 4:02:46;21.2384262084961
2020/4/2 4:22:46;11.5104160308838;2020/4/2 4:22:46;21.2962970733643
2020/4/2 4:42:46;11.7129650115967;2020/4/2 4:42:46;19.9652767181396
2020/4/2 5:02:46;11.6840286254883;2020/4/2 5:02:46;21.1805553436279
2020/4/2 5:22:46;11.6840286254883;2020/4/2 5:22:46;22.0196762084961
2020/4/2 5:42:46;10.7291660308838;2020/4/2 5:42:46;23.5532398223877
2020/4/2 6:02:46;10.2662048339844;2020/4/2 6:02:46;24.768518447876
2020/4/2 6:22:46;10.4108791351318;2020/4/2 6:22:46;23.6400470733643
2020/4/2 6:42:46;10.8738441467285;2020/4/2 6:42:46;25.0578708648682
2020/4/2 7:02:46;12.0023155212402;2020/4/2 7:02:46;22.6273155212402
2020/4/2 7:22:46;12.3784713745117;2020/4/2 7:22:46;20.3993053436279
2020/4/2 7:42:46;12.7546310424805;2020/4/2 7:42:46;18.518518447876
2020/4/2 8:02:46;12.3784713745117;2020/4/2 8:02:46;17.7951393127441
2020/4/2 8:22:46;12.8125;2020/4/2 8:22:46;18.1134262084961
2020/4/2 8:42:46;13.275463104248;2020/4/2 8:42:46;18.0844898223877
2020/4/2 9:02:46;13.3333358764648;2020/4/2 9:02:46;15.5381946563721
2020/4/2 9:22:46;13.912036895752;2020/4/2 9:22:46;13.5706024169922
2020/4/2 9:42:46;13.6226844787598;2020/4/2 9:42:46;14.0046300888062
2020/4/2 10:02:46;14.0277786254883;2020/4/2 10:02:46;13.715277671814
2020/4/2 10:22:46;14.4039344787598;2020/4/2 10:22:46;13.5127325057983
2020/4/2 10:42:46;15.2141189575195;2020/4/2 10:42:46;13.0208330154419
2020/4/2 11:02:46;14.7222213745117;2020/4/2 11:02:46;13.0787029266357
2020/4/2 11:22:46;15.5613441467285;2020/4/2 11:22:46;12.181713104248
2020/4/2 11:42:46;15.5613441467285;2020/4/2 11:42:46;13.4259252548218
2020/4/2 12:02:46;15.9375;2020/4/2 12:02:46;13.1365747451782
2020/4/2 12:22:46;16.4583358764648;2020/4/2 12:22:46;14.6412029266357
2020/4/2 12:42:46;17.0659713745117;2020/4/2 12:42:46;13.715277671814
2020/4/2 13:02:46;17.037036895752;2020/4/2 13:02:46;12.268518447876
2020/4/2 13:22:46;16.9502296447754;2020/4/2 13:22:46;11.603009223938
2020/4/2 13:42:46;17.1527786254883;2020/4/2 13:42:46;12.0081014633179
2020/4/2 14:02:46;17.2106475830078;2020/4/2 14:02:46;12.6157398223877
2020/4/2 14:22:46;16.8055534362793;2020/4/2 14:22:46;13.0208330154419
2020/4/2 14:42:46;16.3425941467285;2020/4/2 14:42:46;13.4548606872559
2020/4/2 15:02:46;15.6481475830078;2020/4/2 15:02:46;12.4710645675659
2020/4/2 15:22:46;15.5034713745117;2020/4/2 15:22:46;12.4131946563721
2020/4/2 15:42:46;15.2141189575195;2020/4/2 15:42:46;14.7569446563721
2020/4/2 16:02:46;15.0115737915039;2020/4/2 16:02:46;13.7731475830078
2020/4/2 16:22:46;14.6064796447754;2020/4/2 16:22:46;14.7858800888062
2020/4/2 16:42:46;14.2592582702637;2020/4/2 16:42:46;17.5347232818604
2020/4/2 17:02:46;14.0277786254883;2020/4/2 17:02:46;17.2743053436279
2020/4/2 17:22:46;14.0277786254883;2020/4/2 17:22:46;23.6111106872559
2020/4/2 17:42:46;13.6226844787598;2020/4/2 17:42:46;21.1516208648682
2020/4/2 18:02:46;13.2465286254883;2020/4/2 18:02:46;20.2835655212402
2020/4/2 18:22:46;13.0150451660156;2020/4/2 18:22:46;21.5277767181396
2020/4/2 18:42:46;12.3784713745117;2020/4/2 18:42:46;20.2835655212402
2020/4/2 19:02:46;12.2916641235352;2020/4/2 19:02:46;17.7662029266357
2020/4/2 19:22:46;11.9444446563721;2020/4/2 19:22:46;20.1099529266357
2020/4/2 19:42:46;11.7997703552246;2020/4/2 19:42:46;21.875
2020/4/2 20:02:46;11.6550941467285;2020/4/2 20:02:46;21.2673606872559
2020/4/2 20:22:46;11.4525451660156;2020/4/2 20:22:46;22.0196762084961
2020/4/2 20:42:46;11.5972213745117;2020/4/2 20:42:46;18.8657398223877
2020/4/2 21:02:46;11.5104160308838;2020/4/2 21:02:46;22.2800922393799
2020/4/2 21:22:46;10.8159713745117;2020/4/2 21:22:46;23.8425922393799
2020/4/2 21:42:46;11.1342601776123;2020/4/2 21:42:46;25.1736106872559
2020/4/2 22:02:46;11.4236106872559;2020/4/2 22:02:46;28.4143505096436
2020/4/2 22:22:46;10.6423606872559;2020/4/2 22:22:46;28.7905101776123
2020/4/2 22:42:46;10.2372703552246;2020/4/2 22:42:46;31.1342601776123
2020/4/2 23:02:46;11.0185203552246;2020/4/2 23:02:46;29.8321762084961
2020/4/2 23:22:46;10.2372703552246;2020/4/2 23:22:46;29.1956005096436
2020/4/2 23:42:46;9.83217620849609;2020/4/2 23:42:46;29.3692150115967
2020/4/3 0:02:46;10.4398155212402;2020/4/3 0:02:46;29.5138893127441
2020/4/3 0:22:46;9.91897964477539;2020/4/3 0:22:46;27.6041660308838
2020/4/3 0:42:46;9.97685050964355;2020/4/3 0:42:46;29.9479160308838
2020/4/3 1:02:46;10.2372703552246;2020/4/3 1:02:46;28.2407398223877
2020/4/3 1:22:46;9.65856552124023;2020/4/3 1:22:46;29.0798606872559
2020/4/3 1:42:46;10.8449058532715;2020/4/3 1:42:46;30.7002296447754
2020/4/3 2:02:46;9.77430534362793;2020/4/3 2:02:46;36.6608810424805
2020/4/3 2:22:46;10.0636558532715;2020/4/3 2:22:46;30.5555553436279
2020/4/3 2:42:46;10.5266208648682;2020/4/3 2:42:46;31.7418994903564
2020/4/3 3:02:46;10.5555553436279;2020/4/3 3:02:46;34.4618034362793
2020/4/3 3:22:46;10.3530101776123;2020/4/3 3:22:46;33.130786895752
2020/4/3 3:42:46;9.36921501159668;2020/4/3 3:42:46;36.3715286254883
2020/4/3 4:02:46;10.2083339691162;2020/4/3 4:02:46;38.1655082702637
2020/4/3 4:22:46;10.9895839691162;2020/4/3 4:22:46;43.5185203552246
2020/4/3 4:42:46;11.4525451660156;2020/4/3 4:42:46;46.5856475830078
2020/4/3 5:02:46;11.5104160308838;2020/4/3 5:02:46;50.028938293457
2020/4/3 5:22:46;11.2210655212402;2020/4/3 5:22:46;50.4629592895508
2020/4/3 5:42:46;9.97685050964355;2020/4/3 5:42:46;49.4791641235352
2020/4/3 6:02:46;10.9317150115967;2020/4/3 6:02:46;54.6006927490234
2020/4/3 6:22:46;10.0925941467285;2020/4/3 6:22:46;54.8321800231934
2020/4/3 6:42:46;10.7870349884033;2020/4/3 6:42:46;59.2303199768066
2020/4/3 7:02:46;10.2083339691162;2020/4/3 7:02:46;51.5625
2020/4/3 7:22:46;12.0023155212402;2020/4/3 7:22:46;54.9479179382324
2020/4/3 7:42:46;12.8414344787598;2020/4/3 7:42:46;53.2986106872559
2020/4/3 8:02:46;13.2465286254883;2020/4/3 8:02:46;51.9097213745117
2020/4/3 8:22:46;13.9699058532715;2020/4/3 8:22:46;49.4791641235352
2020/4/3 8:42:46;15.5613441467285;2020/4/3 8:42:46;44.7337951660156
2020/4/3 9:02:46;16.6030082702637;2020/4/3 9:02:46;41.5219917297363
2020/4/3 9:22:46;17.0659713745117;2020/4/3 9:22:46;39.84375
2020/4/3 9:42:46;17.7893524169922;2020/4/3 9:42:46;38.5127296447754
2020/4/3 10:02:46;18.599536895752;2020/4/3 10:02:46;32.9571762084961
2020/4/3 10:22:46;18.8888893127441;2020/4/3 10:22:46;35.3298606872559
2020/4/3 10:42:46;18.6284713745117;2020/4/3 10:42:46;35.5902786254883
2020/4/3 11:02:46;18.5416641235352;2020/4/3 11:02:46;36.0243034362793
2020/4/3 11:22:46;17.6157417297363;2020/4/3 11:22:46;34.7511558532715
2020/4/3 11:42:46;17.4710655212402;2020/4/3 11:42:46;34.9247703552246
2020/4/3 12:02:46;18.4548606872559;2020/4/3 12:02:46;33.4780082702637
2020/4/3 12:22:46;17.962963104248;2020/4/3 12:22:46;32.8993034362793
2020/4/3 12:42:46;18.3969917297363;2020/4/3 12:42:46;31.1053237915039
2020/4/3 13:02:46;17.6446762084961;2020/4/3 13:02:46;30.9895839691162
2020/4/3 13:22:46;17.962963104248;2020/4/3 13:22:46;28.7615737915039
2020/4/3 13:42:46;17.6446762084961;2020/4/3 13:42:46;28.6747703552246
2020/4/3 14:02:46;17.181713104248;2020/4/3 14:02:46;28.5011558532715
2020/4/3 14:22:46;16.7476844787598;2020/4/3 14:22:46;31.2789344787598
2020/4/3 14:42:46;16.3425941467285;2020/4/3 14:42:46;33.130786895752
2020/4/3 15:02:46;16.1979141235352;2020/4/3 15:02:46;31.8576393127441
2020/4/3 15:22:46;15.9085655212402;2020/4/3 15:22:46;40.3356475830078
2020/4/3 15:42:46;15.5034713745117;2020/4/3 15:42:46;46.5856475830078
2020/4/3 16:02:46;15.4456024169922;2020/4/3 16:02:46;43.6921310424805
2020/4/3 16:22:46;15.3587951660156;2020/4/3 16:22:46;43.4027786254883
2020/4/3 16:42:46;15.15625;2020/4/3 16:42:46;45.0520858764648
2020/4/3 17:02:46;15.1851844787598;2020/4/3 17:02:46;41.7824058532715
2020/4/3 17:22:46;14.9826393127441;2020/4/3 17:22:46;46.0358810424805
2020/4/3 17:42:46;14.5486106872559;2020/4/3 17:42:46;51.3599510192871
2020/4/3 18:02:46;13.9988441467285;2020/4/3 18:02:46;53.8194427490234
2020/4/3 18:22:46;13.4490737915039;2020/4/3 18:22:46;56.3946800231934
2020/4/3 18:42:46;12.8414344787598;2020/4/3 18:42:46;60.0694427490234
2020/4/3 19:02:46;12.4363441467285;2020/4/3 19:02:46;62.5
2020/4/3 19:22:46;12.1759262084961;2020/4/3 19:22:46;62.9050903320313
2020/4/3 19:42:46;12.1180534362793;2020/4/3 19:42:46;62.528938293457
2020/4/3 20:02:46;12.1759262084961;2020/4/3 20:02:46;58.564811706543
2020/4/3 20:22:46;12.3206024169922;2020/4/3 20:22:46;56.278938293457
2020/4/3 20:42:46;11.8865737915039;2020/4/3 20:42:46;58.0439796447754
2020/4/3 21:02:46;11.8287048339844;2020/4/3 21:02:46;54.658561706543
2020/4/3 21:22:46;11.9444446563721;2020/4/3 21:22:46;54.1666679382324
2020/4/3 21:42:46;11.8287048339844;2020/4/3 21:42:46;53.7037010192871
2020/4/3 22:02:46;11.5972213745117;2020/4/3 22:02:46;58.2754592895508
2020/4/3 22:22:46;11.8576393127441;2020/4/3 22:22:46;59.9247703552246
2020/4/3 22:42:46;11.7418994903564;2020/4/3 22:42:46;59.9247703552246
2020/4/3 23:02:46;11.2789344787598;2020/4/3 23:02:46;58.4201393127441
2020/4/3 23:22:46;11.25;2020/4/3 23:22:46;56.4814796447754
2020/4/3 23:42:46;11.6840286254883;2020/4/3 23:42:46;55.5844917297363
2020/4/4 0:02:46;11.2789344787598;2020/4/4 0:02:46;55.8449096679688
2020/4/4 0:22:46;11.5682849884033;2020/4/4 0:22:46;54.8900489807129
2020/4/4 0:42:46;11.5104160308838;2020/4/4 0:42:46;56.6840286254883
2020/4/4 1:02:46;11.3078708648682;2020/4/4 1:02:46;58.0439796447754
2020/4/4 1:22:46;11.25;2020/4/4 1:22:46;56.6261596679688
2020/4/4 1:42:46;11.2789344787598;2020/4/4 1:42:46;56.5682907104492
2020/4/4 2:02:46;11.5682849884033;2020/4/4 2:02:46;58.1307907104492
2020/4/4 2:22:46;11.2210655212402;2020/4/4 2:22:46;58.3043975830078
2020/4/4 2:42:46;11.4525451660156;2020/4/4 2:42:46;56.0185203552246
2020/4/4 3:02:46;11.6550941467285;2020/4/4 3:02:46;56.1921310424805
2020/4/4 3:22:46;12.8993034362793;2020/4/4 3:22:46;51.9097213745117
2020/4/4 3:42:46;13.6226844787598;2020/4/4 3:42:46;48.4664344787598
2020/4/4 4:02:46;13.6226844787598;2020/4/4 4:02:46;48.4664344787598
2020/4/4 4:22:46;13.6805534362793;2020/4/4 4:22:46;49.21875
2020/4/4 4:42:46;13.130786895752;2020/4/4 4:42:46;48.9583358764648
2020/4/4 5:02:46;13.7094917297363;2020/4/4 5:02:46;47.1354141235352
2020/4/4 5:22:46;13.8252296447754;2020/4/4 5:22:46;45.6886558532715
2020/4/4 5:42:46;13.8541641235352;2020/4/4 5:42:46;45.3993034362793
2020/4/4 6:02:46;13.4780082702637;2020/4/4 6:02:46;42.1296310424805
2020/4/4 6:22:46;12.6967582702637;2020/4/4 6:22:46;39.7569465637207
2020/4/4 6:42:46;11.8865737915039;2020/4/4 6:42:46;38.5127296447754
2020/4/4 7:02:46;11.8576393127441;2020/4/4 7:02:46;38.0208358764648
2020/4/4 7:22:46;11.8287048339844;2020/4/4 7:22:46;29.1956005096436
2020/4/4 7:42:46;12.4363441467285;2020/4/4 7:42:46;22.5405101776123
2020/4/4 8:02:46;12.4652786254883;2020/4/4 8:02:46;21.7592601776123
2020/4/4 8:22:46;12.6967582702637;2020/4/4 8:22:46;22.5405101776123
2020/4/4 8:42:46;12.8993034362793;2020/4/4 8:42:46;23.6979179382324
2020/4/4 9:02:46;13.59375;2020/4/4 9:02:46;24.9421291351318
2020/4/4 9:22:46;13.7673606872559;2020/4/4 9:22:46;21.2962970733643
2020/4/4 9:42:46;14.1145858764648;2020/4/4 9:42:46;18.2291679382324
2020/4/4 10:02:46;14.0277786254883;2020/4/4 10:02:46;18.5763893127441
2020/4/4 10:22:46;14.4039344787598;2020/4/4 10:22:46;19.2418975830078
2020/4/4 10:42:46;14.3460655212402;2020/4/4 10:42:46;19.8784732818604
2020/4/4 11:02:46;14.1724548339844;2020/4/4 11:02:46;19.299768447876
2020/4/4 11:22:46;14.1724548339844;2020/4/4 11:22:46;20.1678237915039
2020/4/4 11:42:46;14.1435203552246;2020/4/4 11:42:46;20.5150470733643
2020/4/4 12:02:46;14.3171310424805;2020/4/4 12:02:46;22.106481552124
2020/4/4 12:22:46;14.693286895752;2020/4/4 12:22:46;21.556713104248
2020/4/4 12:42:46;14.693286895752;2020/4/4 12:42:46;20.3125
2020/4/4 13:02:46;15.5034713745117;2020/4/4 13:02:46;17.9108791351318
2020/4/4 13:22:46;15.5902786254883;2020/4/4 13:22:46;17.8530101776123
2020/4/4 13:42:46;15.7349548339844;2020/4/4 13:42:46;18.0555553436279
2020/4/4 14:02:46;15.7060203552246;2020/4/4 14:02:46;17.8240737915039
2020/4/4 14:22:46;16.9502296447754;2020/4/4 14:22:46;14.3518524169922
2020/4/4 14:42:46;16.0532417297363;2020/4/4 14:42:46;28.5011558532715
2020/4/4 15:02:46;14.7222213745117;2020/4/4 15:02:46;31.0185203552246
2020/4/4 15:22:46;13.8252296447754;2020/4/4 15:22:46;32.5231475830078
2020/4/4 15:42:46;13.5358810424805;2020/4/4 15:42:46;33.130786895752
2020/4/4 16:02:46;13.3912048339844;2020/4/4 16:02:46;31.8576393127441
2020/4/4 16:22:46;13.3043975830078;2020/4/4 16:22:46;31.9733791351318
2020/4/4 16:42:46;12.2916641235352;2020/4/4 16:42:46;33.912036895752
2020/4/4 17:02:46;11.5972213745117;2020/4/4 17:02:46;37.5289344787598
2020/4/4 17:22:46;11.1342601776123;2020/4/4 17:22:46;37.8761558532715
2020/4/4 17:42:46;10.8159713745117;2020/4/4 17:42:46;39.1782417297363
2020/4/4 18:02:46;10.3819446563721;2020/4/4 18:02:46;40.3356475830078
2020/4/4 18:22:46;10.4108791351318;2020/4/4 18:22:46;40.3356475830078
2020/4/4 18:42:46;10.2662048339844;2020/4/4 18:42:46;40.3935203552246
2020/4/4 19:02:46;10.7870349884033;2020/4/4 19:02:46;40.1041641235352
2020/4/4 19:22:46;11.5104160308838;2020/4/4 19:22:46;38.9467582702637
2020/4/4 19:42:46;11.5972213745117;2020/4/4 19:42:46;38.8888893127441
2020/4/4 20:02:46;11.2789344787598;2020/4/4 20:02:46;41.6377296447754
2020/4/4 20:22:46;10.3819446563721;2020/4/4 20:22:46;21.9907398223877
2020/4/4 20:42:46;10.3530101776123;2020/4/4 20:42:46;22.5405101776123
2020/4/4 21:02:46;10.2083339691162;2020/4/4 21:02:46;16.8402767181396
2020/4/4 21:22:46;9.22453498840332;2020/4/4 21:22:46;13.1944446563721
2020/4/4 21:42:46;9.19560050964355;2020/4/4 21:42:46;11.71875
2020/4/4 22:02:46;9.83217620849609;2020/4/4 22:02:46;11.1400461196899
2020/4/4 22:22:46;9.51388931274414;2020/4/4 22:22:46;9.95370388031006
2020/4/4 22:42:46;9.28240585327148;2020/4/4 22:42:46;10.9085645675659
2020/4/4 23:02:46;9.42708396911621;2020/4/4 23:02:46;10.8506946563721
2020/4/4 23:22:46;9.25347137451172;2020/4/4 23:22:46;11.1111116409302
2020/4/4 23:42:46;9.48495483398438;2020/4/4 23:42:46;12.1238422393799
2020/4/5 0:02:46;9.71643447875977;2020/4/5 0:02:46;14.9594898223877
2020/4/5 0:22:46;9.19560050964355;2020/4/5 0:22:46;15.6828699111938
2020/4/5 0:42:46;8.93518447875977;2020/4/5 0:42:46;14.9305553436279
2020/4/5 1:02:46;8.70370483398438;2020/4/5 1:02:46;15.4513893127441
2020/4/5 1:22:46;8.61689949035645;2020/4/5 1:22:46;16.7824077606201
2020/4/5 1:42:46;9.13772964477539;2020/4/5 1:42:46;17.5636577606201
2020/4/5 2:02:46;9.48495483398438;2020/4/5 2:02:46;18.518518447876
2020/4/5 2:22:46;9.6875;2020/4/5 2:22:46;19.4444446563721
2020/4/5 2:42:46;9.54282379150391;2020/4/5 2:42:46;19.0972232818604
2020/4/5 3:02:46;9.48495483398438;2020/4/5 3:02:46;20.9490737915039
2020/4/5 3:22:46;8.55902862548828;2020/4/5 3:22:46;19.9363422393799
2020/4/5 3:42:46;8.38541603088379;2020/4/5 3:42:46;18.8368053436279
2020/4/5 4:02:46;8.99305534362793;2020/4/5 4:02:46;19.6759262084961
2020/4/5 4:22:46;8.84837913513184;2020/4/5 4:22:46;21.5856475830078
2020/4/5 4:42:46;8.125;2020/4/5 4:42:46;21.7592601776123
2020/4/5 5:02:46;8.50115585327148;2020/4/5 5:02:46;22.5405101776123
2020/4/5 5:22:46;7.92245483398438;2020/4/5 5:22:46;22.7719898223877
2020/4/5 5:42:46;7.66203498840332;2020/4/5 5:42:46;24.7106475830078
2020/4/5 6:02:46;7.80671501159668;2020/4/5 6:02:46;24.3344898223877
2020/4/5 6:22:46;6.73611068725586;2020/4/5 6:22:46;26.9386558532715
2020/4/5 6:42:46;6.47569465637207;2020/4/5 6:42:46;28.0960655212402
2020/4/5 7:02:46;6.96759414672852;2020/4/5 7:02:46;26.4467601776123
2020/4/5 7:22:46;8.03819465637207;2020/4/5 7:22:46;25.2893505096436
2020/4/5 7:42:46;9.19560050964355;2020/4/5 7:42:46;21.5277767181396
2020/4/5 8:02:46;10.1504650115967;2020/4/5 8:02:46;20.1678237915039
2020/4/5 8:22:46;12.0023155212402;2020/4/5 8:22:46;19.4155101776123
2020/4/5 8:42:46;13.130786895752;2020/4/5 8:42:46;17.96875
2020/4/5 9:02:46;13.8831024169922;2020/4/5 9:02:46;15.5381946563721
2020/4/5 9:22:46;14.5486106872559;2020/4/5 9:22:46;15.3935174942017
2020/4/5 9:42:46;14.2013893127441;2020/4/5 9:42:46;15.6828699111938
2020/4/5 10:02:46;15.4166641235352;2020/4/5 10:02:46;13.28125
2020/4/5 10:22:46;16.2268524169922;2020/4/5 10:22:46;13.6574077606201
2020/4/5 10:42:46;16.9502296447754;2020/4/5 10:42:46;12.7604169845581
2020/4/5 11:02:46;16.1400451660156;2020/4/5 11:02:46;11.168981552124
2020/4/5 11:22:46;15.15625;2020/4/5 11:22:46;14.7280101776123
2020/4/5 11:42:46;15.474536895752;2020/4/5 11:42:46;17.6215267181396
2020/4/5 12:02:46;15.4456024169922;2020/4/5 12:02:46;17.9108791351318
2020/4/5 12:22:46;15.2719917297363;2020/4/5 12:22:46;17.1875
2020/4/5 12:42:46;15.2141189575195;2020/4/5 12:42:46;16.174768447876
2020/4/5 13:02:46;15.1851844787598;2020/4/5 13:02:46;16.2615737915039
2020/4/5 13:22:46;14.8958358764648;2020/4/5 13:22:46;16.0590267181396
2020/4/5 13:42:46;14.2013893127441;2020/4/5 13:42:46;16.3194446563721
2020/4/5 14:02:46;14.4039344787598;2020/4/5 14:02:46;15.4803247451782
2020/4/5 14:22:46;13.9988441467285;2020/4/5 14:22:46;15.8275470733643
2020/4/5 14:42:46;13.7673606872559;2020/4/5 14:42:46;15.306713104248
2020/4/5 15:02:46;13.8831024169922;2020/4/5 15:02:46;17.5347232818604
2020/4/5 15:22:46;13.7384262084961;2020/4/5 15:22:46;16.0300922393799
2020/4/5 15:42:46;13.3912048339844;2020/4/5 15:42:46;16.8402767181396
2020/4/5 16:02:46;12.8703689575195;2020/4/5 16:02:46;19.53125
2020/4/5 16:22:46;12.6099548339844;2020/4/5 16:22:46;23.0324077606201
2020/4/5 16:42:46;12.1759262084961;2020/4/5 16:42:46;24.0740737915039
2020/4/5 17:02:46;12.2337951660156;2020/4/5 17:02:46;25.0289344787598
2020/4/5 17:22:46;12.1469917297363;2020/4/5 17:22:46;28.3854160308838
2020/4/5 17:42:46;11.8287048339844;2020/4/5 17:42:46;28.8483791351318
2020/4/5 18:02:46;11.5393505096436;2020/4/5 18:02:46;31.3657398223877
2020/4/5 18:22:46;11.5393505096436;2020/4/5 18:22:46;32.5520858764648
2020/4/5 18:42:46;10.9895839691162;2020/4/5 18:42:46;35.9085655212402
2020/4/5 19:02:46;10.1215286254883;2020/4/5 19:02:46;39.0914344787598
2020/4/5 19:22:46;9.86111068725586;2020/4/5 19:22:46;40.2488441467285
2020/4/5 19:42:46;9.83217620849609;2020/4/5 19:42:46;40.0752296447754
2020/4/5 20:02:46;9.5717601776123;2020/4/5 20:02:46;41.087963104248
2020/4/5 20:22:46;9.42708396911621;2020/4/5 20:22:46;41.5798606872559
2020/4/5 20:42:46;9.36921501159668;2020/4/5 20:42:46;42.7951393127441
2020/4/5 21:02:46;9.25347137451172;2020/4/5 21:02:46;42.9976844787598
2020/4/5 21:22:46;9.13772964477539;2020/4/5 21:22:46;43.8368034362793
2020/4/5 21:42:46;8.96412086486816;2020/4/5 21:42:46;45.4571762084961
2020/4/5 22:02:46;8.93518447875977;2020/4/5 22:02:46;47.5694465637207
2020/4/5 22:22:46;8.84837913513184;2020/4/5 22:22:46;51.2731475830078
2020/4/5 22:42:46;8.64583396911621;2020/4/5 22:42:46;53.5300903320313
2020/4/5 23:02:46;8.53009414672852;2020/4/5 23:02:46;51.7939796447754
2020/4/5 23:22:46;8.55902862548828;2020/4/5 23:22:46;52.9224510192871
2020/4/5 23:42:46;8.64583396911621;2020/4/5 23:42:46;53.2118072509766
2020/4/6 0:02:46;8.50115585327148;2020/4/6 0:02:46;53.153938293457
2020/4/6 0:22:46;8.21180534362793;2020/4/6 0:22:46;51.7939796447754
2020/4/6 0:42:46;8.18287086486816;2020/4/6 0:42:46;51.533561706543
2020/4/6 1:02:46;8.125;2020/4/6 1:02:46;46.412036895752
2020/4/6 1:22:46;7.83564949035645;2020/4/6 1:22:46;46.6145858764648
2020/4/6 1:42:46;8.06712913513184;2020/4/6 1:42:46;46.9907417297363
2020/4/6 2:02:46;7.69097137451172;2020/4/6 2:02:46;47.0196762084961
2020/4/6 2:22:46;7.89352035522461;2020/4/6 2:22:46;46.3252296447754
2020/4/6 2:42:46;8.53009414672852;2020/4/6 2:42:46;45.9780082702637
2020/4/6 3:02:46;8.53009414672852;2020/4/6 3:02:46;48.1770858764648
2020/4/6 3:22:46;8.35647964477539;2020/4/6 3:22:46;44.0104141235352
2020/4/6 3:42:46;8.38541603088379;2020/4/6 3:42:46;47.337963104248
2020/4/6 4:02:46;8.96412086486816;2020/4/6 4:02:46;46.2673606872559
2020/4/6 4:22:46;8.32754516601563;2020/4/6 4:22:46;37.7604141235352
2020/4/6 4:42:46;8.67477035522461;2020/4/6 4:42:46;36.4583358764648
2020/4/6 5:02:46;9.28240585327148;2020/4/6 5:02:46;41.9270858764648
2020/4/6 5:22:46;9.65856552124023;2020/4/6 5:22:46;52.2858810424805
2020/4/6 5:42:46;10.0636558532715;2020/4/6 5:42:46;59.4907417297363
2020/4/6 6:02:46;8.76157379150391;2020/4/6 6:02:46;59.6064796447754
2020/4/6 6:22:46;9.6875;2020/4/6 6:22:46;55.8449096679688
2020/4/6 6:42:46;9.51388931274414;2020/4/6 6:42:46;52.8645820617676
2020/4/6 7:02:46;10.0636558532715;2020/4/6 7:02:46;49.0451393127441
2020/4/6 7:22:46;10.6423606872559;2020/4/6 7:22:46;61.4872703552246
