"回风湿度 Time;""回风湿度 ValueY"""
2020/1/1 3:08:58;50.2604179382324
2020/1/1 3:10:58;50.3472213745117
2020/1/1 3:12:58;50.4918975830078
2020/1/1 3:14:58;50.5208320617676
2020/1/1 3:16:58;50.6076393127441
2020/1/1 3:18:58;50.5497703552246
2020/1/1 3:20:58;50.6076393127441
2020/1/1 3:22:58;50.5497703552246
2020/1/1 3:24:58;50.4918975830078
2020/1/1 3:26:58;50.4629592895508
2020/1/1 3:28:58;50.3761596679688
2020/1/1 3:30:58;50.3182907104492
2020/1/1 3:32:58;50.2025489807129
2020/1/1 3:34:58;50.0868072509766
2020/1/1 3:36:58;50.0578689575195
2020/1/1 3:38:58;49.9421310424805
2020/1/1 3:40:58;49.8263893127441
2020/1/1 3:42:58;49.7974548339844
2020/1/1 3:44:58;49.7395858764648
2020/1/1 3:46:58;49.681713104248
2020/1/1 3:48:58;49.6238441467285
2020/1/1 3:50:58;49.5081024169922
2020/1/1 3:52:58;49.5081024169922
2020/1/1 3:54:58;49.3923606872559
2020/1/1 3:56:58;49.3344917297363
2020/1/1 3:58:58;49.3344917297363
2020/1/1 4:00:58;49.3055534362793
2020/1/1 4:02:58;49.2476844787598
2020/1/1 4:04:58;49.21875
2020/1/1 4:06:58;49.21875
2020/1/1 4:08:58;49.21875
2020/1/1 4:10:58;49.21875
2020/1/1 4:12:58;49.21875
2020/1/1 4:14:58;49.21875
2020/1/1 4:16:58;49.2476844787598
2020/1/1 4:18:58;49.21875
2020/1/1 4:20:58;49.21875
2020/1/1 4:22:58;49.21875
2020/1/1 4:24:58;49.2476844787598
2020/1/1 4:26:58;49.2476844787598
2020/1/1 4:28:58;49.2476844787598
2020/1/1 4:30:58;49.3344917297363
2020/1/1 4:32:58;49.3634262084961
2020/1/1 4:34:58;49.3634262084961
2020/1/1 4:36:58;49.3923606872559
2020/1/1 4:38:58;49.4502296447754
2020/1/1 4:40:58;49.4791641235352
2020/1/1 4:42:58;49.4791641235352
2020/1/1 4:44:58;49.537036895752
2020/1/1 4:46:58;49.537036895752
2020/1/1 4:48:58;49.6238441467285
2020/1/1 4:50:58;49.6527786254883
2020/1/1 4:52:58;49.6527786254883
2020/1/1 4:54:58;49.681713104248
2020/1/1 4:56:58;49.7395858764648
2020/1/1 4:58:58;49.7395858764648
2020/1/1 5:00:58;49.7974548339844
2020/1/1 5:02:58;49.7685203552246
2020/1/1 5:04:58;49.8263893127441
2020/1/1 5:06:58;49.8842582702637
2020/1/1 5:08:58;49.8842582702637
2020/1/1 5:10:58;49.9131965637207
2020/1/1 5:12:58;49.9421310424805
2020/1/1 5:14:58;49.9710655212402
2020/1/1 5:16:58;49.9710655212402
2020/1/1 5:18:58;50.028938293457
2020/1/1 5:20:58;50.028938293457
2020/1/1 5:22:58;50.0868072509766
2020/1/1 5:24:58;50.0868072509766
2020/1/1 5:26:58;50.1157417297363
2020/1/1 5:28:58;50.1736106872559
2020/1/1 5:30:58;50.2314796447754
2020/1/1 5:32:58;50.2314796447754
2020/1/1 5:34:58;50.2314796447754
2020/1/1 5:36:58;50.2314796447754
2020/1/1 5:38:58;50.3472213745117
2020/1/1 5:40:58;50.3182907104492
2020/1/1 5:42:58;50.3472213745117
2020/1/1 5:44:58;50.3472213745117
2020/1/1 5:46:58;50.4050903320313
2020/1/1 5:48:58;50.4050903320313
2020/1/1 5:50:58;50.4050903320313
2020/1/1 5:52:58;50.4050903320313
2020/1/1 5:54:58;50.4629592895508
2020/1/1 5:56:58;50.5208320617676
2020/1/1 5:58:58;50.5208320617676
2020/1/1 6:00:58;50.5497703552246
2020/1/1 6:02:58;50.5497703552246
2020/1/1 6:04:58;50.6076393127441
2020/1/1 6:06:58;50.6076393127441
2020/1/1 6:08:58;50.5497703552246
2020/1/1 6:10:58;50.6076393127441
2020/1/1 6:12:58;50.6365699768066
2020/1/1 6:14:58;50.6655082702637
2020/1/1 6:16:58;50.6655082702637
2020/1/1 6:18:58;50.752311706543
2020/1/1 6:20:58;50.6655082702637
2020/1/1 6:22:58;50.752311706543
2020/1/1 6:24:58;50.752311706543
2020/1/1 6:26:58;50.752311706543
2020/1/1 6:28:58;50.810188293457
2020/1/1 6:30:58;50.810188293457
2020/1/1 6:32:58;50.810188293457
2020/1/1 6:34:58;50.8391189575195
2020/1/1 6:36:58;50.8391189575195
2020/1/1 6:38:58;50.8969917297363
2020/1/1 6:40:58;50.9259300231934
2020/1/1 6:42:58;50.9259300231934
2020/1/1 6:44:58;50.9548606872559
2020/1/1 6:46:58;50.9259300231934
2020/1/1 6:48:58;50.9548606872559
2020/1/1 6:50:58;50.9259300231934
2020/1/1 6:52:58;50.9548606872559
2020/1/1 6:54:58;50.9548606872559
2020/1/1 6:56:58;50.9837989807129
2020/1/1 6:58:58;51.0416679382324
2020/1/1 7:00:58;51.0416679382324
2020/1/1 7:02:58;51.0416679382324
2020/1/1 7:04:58;51.0995407104492
2020/1/1 7:06:58;51.0706024169922
2020/1/1 7:08:58;51.1284713745117
2020/1/1 7:10:58;51.0995407104492
2020/1/1 7:12:58;51.0995407104492
2020/1/1 7:14:58;51.1284713745117
2020/1/1 7:16:58;51.1863403320313
2020/1/1 7:18:58;51.1284713745117
2020/1/1 7:20:58;51.1284713745117
2020/1/1 7:22:58;51.1863403320313
2020/1/1 7:24:58;51.1863403320313
2020/1/1 7:26:58;51.1863403320313
2020/1/1 7:28:58;51.2442092895508
2020/1/1 7:30:58;51.2152786254883
2020/1/1 7:32:58;51.2152786254883
2020/1/1 7:34:58;51.2442092895508
2020/1/1 7:36:58;51.2731475830078
2020/1/1 7:38:58;51.2731475830078
2020/1/1 7:40:58;51.2731475830078
2020/1/1 7:42:58;51.3310203552246
2020/1/1 7:44:58;51.3310203552246
2020/1/1 7:46:58;51.3310203552246
2020/1/1 7:48:58;51.3599510192871
2020/1/1 7:50:58;51.3599510192871
2020/1/1 7:52:58;51.3599510192871
2020/1/1 7:54:58;51.3888893127441
2020/1/1 7:56:58;51.4178199768066
2020/1/1 7:58:58;51.4178199768066
2020/1/1 8:00:58;51.4178199768066
2020/1/1 8:02:58;51.4756927490234
2020/1/1 8:04:58;51.4756927490234
2020/1/1 8:06:58;51.5046310424805
2020/1/1 8:08:58;51.533561706543
2020/1/1 8:10:58;51.5625
2020/1/1 8:12:58;51.6493072509766
2020/1/1 8:14:58;51.6782417297363
2020/1/1 8:16:58;51.7650489807129
2020/1/1 8:18:58;51.7939796447754
2020/1/1 8:20:58;51.8518524169922
2020/1/1 8:22:58;51.9386596679688
2020/1/1 8:24:58;51.9675903320313
2020/1/1 8:26:58;51.9965286254883
2020/1/1 8:28:58;52.0543975830078
2020/1/1 8:30:58;52.1122703552246
2020/1/1 8:32:58;52.1412010192871
2020/1/1 8:34:58;52.2280082702637
2020/1/1 8:36:58;52.2280082702637
2020/1/1 8:38:58;52.2858810424805
2020/1/1 8:40:58;52.372688293457
2020/1/1 8:42:58;52.4305572509766
2020/1/1 8:44:58;52.4305572509766
2020/1/1 8:46:58;52.4884300231934
2020/1/1 8:48:58;52.5752296447754
2020/1/1 8:50:58;52.6331024169922
2020/1/1 8:52:58;52.6909713745117
2020/1/1 8:54:58;52.6909713745117
2020/1/1 8:56:58;52.7777786254883
2020/1/1 8:58:58;52.8356475830078
2020/1/1 9:00:58;52.8356475830078
2020/1/1 9:02:58;52.9224510192871
2020/1/1 9:04:58;52.9803199768066
2020/1/1 9:06:58;52.9803199768066
2020/1/1 9:08:58;53.0092582702637
2020/1/1 9:10:58;53.0671310424805
2020/1/1 9:12:58;53.125
2020/1/1 9:14:58;53.2118072509766
2020/1/1 9:16:58;53.2118072509766
2020/1/1 9:18:58;53.2118072509766
2020/1/1 9:20:58;53.2986106872559
2020/1/1 9:22:58;53.2696800231934
2020/1/1 9:24:58;53.3564796447754
2020/1/1 10:40:58;54.1377296447754
2020/1/1 10:42:58;54.1377296447754
2020/1/1 10:44:58;54.1087989807129
2020/1/1 10:46:58;54.1377296447754
2020/1/1 10:48:58;54.1377296447754
2020/1/1 10:50:58;54.1087989807129
2020/1/1 10:52:58;54.1377296447754
2020/1/1 10:54:58;54.1087989807129
2020/1/1 10:56:58;54.1377296447754
2020/1/1 10:58:58;54.1666679382324
2020/1/1 11:00:58;54.1087989807129
2020/1/1 11:02:58;54.1377296447754
2020/1/1 11:04:58;54.1666679382324
2020/1/1 11:06:58;54.1666679382324
2020/1/1 11:08:58;54.1377296447754
2020/1/1 11:10:58;54.1666679382324
2020/1/1 11:12:58;54.1666679382324
2020/1/1 11:14:58;54.1087989807129
2020/1/1 11:16:58;54.1666679382324
2020/1/1 11:18:58;54.1377296447754
